draw_id,placebo_tau
1,0.009930083977819044
2,0.026178259302405894
3,-0.009148497254257433
4,0.03564119944980029
5,-0.016092075710356795
6,0.023610218193498223
7,0.006742629545212961
8,-0.012226399091955118
9,-0.014951792505671517
10,0.03435316566814556
11,0.009338060719709676
12,0.044124157229039215
13,-0.004200733555657655
14,0.06789985552209757
15,-0.015264516837223688
16,0.07634052822408631
17,-0.018598577925110164
18,0.008419289495517785
19,0.06531005521154157
20,-0.018778058229024563
21,-0.017268653580691806
22,0.003372850202495673
23,-0.014743415963559891
24,-0.01125398357714288
25,0.01095144759721372
26,0.0067337216959231835
27,0.020321366671242652
28,0.03047831884053945
29,0.005003935974905364
30,-0.014011439907410625
31,0.011961029958720145
32,0.003234140722127195
33,-0.015018161745988783
34,0.039220613103546194
35,0.024128117942232213
36,0.0548717360012413
37,-0.013515994054351553
38,-0.04588686814516508
39,-0.006171204405237394
40,-0.011714810584953389
41,0.010517438185116967
42,-0.0005432172043989391
43,0.005961967196875497
44,0.0013605493834501683
45,-0.030216192057537887
46,0.04696948156549995
47,-0.009443393555036747
48,-0.013570195270404423
49,0.020708896500705978
50,-0.024772962542485337
51,0.04752160872392548
52,0.019420485326837846
53,-0.012462208030689927
54,-0.02130395430769879
55,-0.029039877398376567
56,-0.019369939488882788
57,0.04445298543438899
58,0.006463314801550379
59,0.023191078061342525
60,0.00945769855506801
61,-0.030184718221079116
62,-0.009037451301943477
63,-0.022630531807079954
64,-0.034552176335033775
65,0.010620090149095068
66,0.025871477945117335
67,0.006530623735426802
68,0.00875973748577084
69,0.03064719531354352
70,-0.007378588573844363
71,-0.023486774668414305
72,0.0016025888179222198
73,-0.025956767951893788
74,-0.03931785319522629
75,0.015951481568267933
76,-0.03669318345721023
77,0.004579954543372747
78,0.022975599142503515
79,-0.020755813826921817
80,0.056821219541647934
81,0.07188668439964435
82,-0.03194035624538358
83,0.0018572587869220385
84,-0.024930337841519573
85,0.03856256408716745
86,0.0019197883446316721
87,-0.05135524500636505
88,-0.03274755853924381
89,0.02142834103913057
90,0.0021627531873311704
91,-0.061529602383058615
92,0.0058297878883281275
93,-0.006224001035296154
94,0.02609739912522962
95,0.0198153584231654
96,0.013057722624881044
97,-0.009986767527201816
98,-0.008259500918895457
99,-0.03526807882221916
100,-0.007494912118250347
101,-0.013841059807868716
102,0.005514598768630202
103,-0.0011789794622212458
104,-0.018681814540790303
105,0.013612242839048742
106,0.0243564358255088
107,-0.017577921012412685
108,-0.01955156987978809
109,0.0146650571456907
110,-0.02691087918489348
111,-0.016079737839966392
112,-0.03184413441326982
113,0.01541251544249067
114,-0.043071896386497985
115,-0.023883280802631832
116,-0.0050114852584601036
117,0.000329886477979947
118,-0.00033275369306873075
119,-0.016487497444452142
120,0.012591008888450963
121,-0.03233070120861026
122,0.03568080879127497
123,-0.02942285359994947
124,-0.010197787285151326
125,-0.013038464805572606
126,0.03356315320071656
127,0.030829455000641656
128,0.01790446158801121
129,0.01870008316820094
130,0.01685007255716617
131,-0.044585788807035655
132,-0.007766885340662557
133,-0.023017327210867085
134,-0.012236273539390895
135,0.02097888428973154
136,0.015023164461554684
137,0.02425873822020362
138,-0.03727213267926968
139,0.011362351331717785
140,0.030737273784299243
141,-0.010449026654895152
142,0.04661525249253405
143,-0.010037726344297414
144,0.03439277921194347
145,0.03513658861549268
146,0.004500515507956611
147,-0.005515025128840443
148,-0.019573555381548653
149,-0.02977392997088768
150,-0.001036245377289891
151,0.031168884094466373
152,-0.004822144658392278
153,0.03756675988526806
154,0.001704128893486593
155,-0.020585719515065826
156,0.019693755658450798
157,0.03298485822910484
158,-0.0393847941281117
159,-0.016842941495407677
160,-0.003225640360462118
161,-0.017038905939333885
162,0.054887407754401166
163,0.04271598949973397
164,-0.026816783366792128
165,0.012072912392028384
166,0.007873584194226567
167,-0.030143396445920026
168,0.012670599165602122
169,-0.026325268400682268
170,-0.027747703349557607
171,0.01352663873357185
172,0.029623887267115734
173,0.007837633659471637
174,0.0031377813689924803
175,-0.04600890231707372
176,-0.008443930180671706
177,-0.01079388196878702
178,-0.03831343990518252
179,0.020400561811194987
180,0.01572211684069217
181,-0.022118926580876313
182,-0.016762956797465464
183,0.004315659291342737
184,0.00932598302390485
185,-0.007918674837600215
186,-0.009359176147761071
187,0.022502891081408176
188,0.004063622030194919
189,0.005931266630712796
190,0.045832796978674255
191,0.012277137292917639
192,-0.003225616743646883
193,-8.819299094613847e-07
194,-0.014463960353381267
195,0.0045235647501789536
196,-0.023567130659726248
197,-0.05558477574915863
198,-0.004527488039291516
199,-0.023006717355770007
200,-0.013581016234207608
201,-0.02433140530115361
202,-0.017826767822745886
203,-0.019991196294371225
204,0.01637399062654223
205,-0.01643062724376028
206,-0.0023478675449502646
207,0.005542288996494801
208,-0.003231793130360967
209,-0.0030370157445384176
210,0.0023427928417052105
211,-0.019488231404661126
212,-0.01125411446470448
213,0.0166592627695266
214,-0.0007870511078285972
215,-0.03795234288295138
216,0.048325684797674295
217,0.023962835534814965
218,-0.007507885168672212
219,-0.025649395131561496
220,-0.0257295242357768
221,-0.004517319225537299
222,-0.04190486914901936
223,0.048137677574577
224,-0.0032850085299202768
225,0.0015560583711270795
226,0.032517449522939654
227,0.0024243389007935637
228,0.04549898254315217
229,0.013732903366331577
230,-0.03586379950828943
231,-0.016670442033031908
232,0.017630972891126515
233,0.018973655398130715
234,-0.005168343601237956
235,-0.011889163785374822
236,0.006148110638634171
237,0.06934087137526587
238,-0.0050318967659448675
239,0.007333929760572046
240,-0.015272921584096117
241,-0.012777186466079947
242,-0.00541778405123048
243,0.04563276641631993
244,-0.04129094647230511
245,0.05529100910933006
246,-0.03139110068060347
247,0.007090283627799886
248,-0.036541639432136376
249,0.015546130359996373
250,0.009095184869349827
251,0.02198661086157765
252,-0.021420674944069795
253,-0.01039164226246659
254,-0.012488090832487928
255,0.032605203287825964
256,0.026324274622479597
257,0.06732671750701218
258,-0.021597531123451648
259,0.012093773296810552
260,-0.0185792819475876
261,0.021598687910099758
262,-0.008996376174553594
263,-0.0012190024319610176
264,-0.009744317126402894
265,0.005257755856185729
266,-0.0009517697243643314
267,0.022719601858407306
268,0.026553598982509873
269,-0.01218245289984985
270,0.011869194946775062
271,-0.017236299963539717
272,0.03348031395555329
273,-0.006228715328920113
274,0.06393662415180396
275,-0.00945391379551608
276,0.01251157232873788
277,0.01841045877284766
278,0.006131676450260026
279,-0.01210726893057765
280,-0.012194625761579352
281,-0.0055367925673521865
282,-0.01631232787555295
283,0.0020706217424443004
284,0.008054453594592953
285,0.051483946632397956
286,-0.01742034503210243
287,0.013435018056439263
288,-0.030917984734852768
289,0.013881113670810151
290,-0.03319000946381828
291,-0.011736078424776145
292,-0.0451158433556334
293,0.03431398592203129
294,0.0026075852608254914
295,-0.01572318056596071
296,0.016395543988002376
297,0.01573853458816471
298,-0.010024860096389119
299,0.007901081492857736
300,0.018912752636824903
301,0.013597859044850249
302,0.008911731997620615
303,-0.019628925576251302
304,-0.005742398267194849
305,0.012958545117065113
306,-0.015269298070843144
307,-0.00782132391081847
308,0.01036408422518458
309,-0.0037819212807817817
310,0.039527226750624526
311,-0.0004196217220949882
312,-0.021116338110792884
313,0.020603312000994217
314,-0.006116521238331053
315,-0.012901490512350455
316,-0.033953361416246636
317,-0.016881916036821674
318,-0.0007540105764528154
319,-0.009079917750745035
320,0.028169422803715503
321,0.014708224187312907
322,-0.002359212731357767
323,-0.025986366824151827
324,0.0071429400457885825
325,0.003997159895755653
326,0.011590928973853323
327,-0.010777602597178347
328,-0.037710029685593435
329,0.01075711270713892
330,0.007626148402395944
331,0.014384051782215683
332,-0.0006021410997017315
333,0.02346044275402457
334,-0.008846159599101351
335,0.02755144468099001
336,-0.008890428542134269
337,0.025216352891521666
338,-0.022287794910992108
339,-0.022158665983795848
340,-0.0069634893079933285
341,0.001770382318752154
342,-0.0011908936734655335
343,-0.0010483791908487208
344,-0.02672440900310944
345,-0.0005660518774820988
346,0.003245898025340972
347,-0.029398609552528807
348,0.0035364881215843094
349,-0.0260713155890481
350,0.0015484153106341408
351,-0.0077095615437780506
352,0.01463318752136748
353,0.014707681005106363
354,-0.01655432209764147
355,-0.0030834594548040835
356,-0.015392448788197757
357,0.001642947375672279
358,-0.0018258791183815718
359,-0.04579248790304918
360,-0.0036839163854890345
361,-0.00400192391069322
362,-0.0033483982821989515
363,0.01471217353711281
364,0.009976795563786152
365,0.009952989069001446
366,-0.0123535971736861
367,-0.023439028507664612
368,-0.040741917843285756
369,0.00196613754589294
370,-0.015098732020095736
371,-0.02452615671082979
372,0.03269989922195946
373,0.018059766801270798
374,-0.01164966796109312
375,-0.015022284017517984
376,-0.02511239980281621
377,-0.01275917929273689
378,0.002611279370652476
379,0.04618389450135153
380,-0.01676798569143812
381,0.05034797848841713
382,0.005408108107712185
383,-0.00045963765295094043
384,-0.008767628154268726
385,0.010872115691938102
386,-0.01125178006421836
387,-0.03668213703624802
388,0.011955687121299062
389,0.05024070839949176
390,-0.014603542669794533
391,0.04475143503466299
392,0.0012019001173207526
393,0.049497522618293405
394,0.04414802720054988
395,-0.018158730261734875
396,-0.013180544841894517
397,-0.02338337466765028
398,-0.011497834315718264
399,-0.01755685614418492
400,0.00024290843562153712
401,-0.017425382193842896
402,0.03851917771096783
403,0.02309011062862305
404,-0.009759345999391888
405,0.03141623675751322
406,0.02505528463397193
407,0.01887361455193979
408,0.05738114310730334
409,-0.03522095798266538
410,-0.015313169350389696
411,0.029653683786816668
412,-0.00012070293594060918
413,-0.016803963311697583
414,0.0066594999965951494
415,-0.037918636648917495
416,-0.005948477147866729
417,-0.04126461944188263
418,-0.03196654602657105
419,0.01654425960066922
420,0.004314415047517123
421,-0.010734497773155346
422,0.009352655414802753
423,0.07351839848585001
424,0.03950715496577932
425,-0.010108959812412298
426,-0.0094907008047999
427,-0.029621291482943637
428,-0.0016892468187940197
429,0.035000259952653476
430,0.0018066988818769745
431,-0.012768493646149449
432,0.01080203724816176
433,-0.01086756885350948
434,-0.010258975575377815
435,-2.9580168385839965e-05
436,0.011592775521970643
437,0.02204050000140253
438,-0.003419640959459241
439,0.024686351612088757
440,-0.008239121971227382
441,-0.012253350379478804
442,-0.0033060700042562867
443,0.006849981233673953
444,0.0018104188451775758
445,0.0036828397513498186
446,0.01871828611180791
447,0.02769194543270084
448,-0.015493430696241164
449,0.00663802528144459
450,0.06573194028887917
451,-0.007975117432181385
452,0.02529699792576006
453,-0.012538173697139884
454,-0.006616266315965524
455,-0.005349637712305575
456,-0.003573183329110361
457,0.051261726739255636
458,0.009444227601228362
459,0.013633057120265683
460,-0.004352046869738729
461,-0.003234487434545538
462,0.025655389914299286
463,0.03535830951704585
464,0.0263244801934917
465,-0.03007140267912958
466,-0.004327562020450222
467,0.048601588214235575
468,-0.008348832192822012
469,-0.0006912078006334967
470,-0.01342094616347907
471,-0.018111744419239757
472,0.03188931805225864
473,0.001212486486674365
474,-0.004658028838142494
475,-0.03069765432195795
476,-0.024436759641741794
477,-0.012746141467669869
478,0.011312318513350267
479,0.013844884847352537
480,0.04253416654612265
481,-0.04725093591848825
482,0.004732488121314789
483,0.0043992614631777165
484,-0.013840409839895304
485,0.007553239361591385
486,-0.032485919315819296
487,0.0017863409612227377
488,-0.0035185674569415937
489,-0.006399599037294694
490,0.045403990053468526
491,0.010094120644068949
492,0.021986923846091723
493,-0.009580798807169942
494,0.020742144365853702
495,0.059077110709258904
496,0.020645558049805654
497,-0.008609997905116145
498,0.030288701300805444
499,0.0033440101116841625
500,-0.004518055604313705
501,0.04115675966219584
502,-0.031107505360690946
503,-0.0012387822622809603
504,0.00966175288470211
505,0.005751145005281271
506,-0.005624503829120973
507,-0.012083223137582175
508,0.0038192491204095524
509,0.013513587106204216
510,0.020687436593636574
511,0.038057644265162005
512,-0.04943810732885901
513,0.019739851489828368
514,-0.017346671590620977
515,0.02532583449529665
516,-0.028302883695426245
517,-0.021836719184492315
518,-0.010094011458778227
519,0.012206269807054679
520,0.004205653320800844
521,0.035529057102011444
522,0.008969051430063057
523,-0.009177172489490662
524,-0.023741393158199925
525,0.004586142867412368
526,-0.032297241387592664
527,-0.010050959994990874
528,0.03396621776844762
529,-0.032451668641691356
530,0.0003351599560379381
531,-0.009971412237845385
532,-0.007735311806952538
533,0.003100519539060922
534,-0.02065893556961606
535,0.01643896886964353
536,0.00583831859637309
537,-0.03285375912974045
538,-0.010423768424960816
539,-0.022421876076713605
540,-0.0108641312783351
541,0.01619516063922688
542,0.021781822713049362
543,-0.018582305253026097
544,-0.031022322739301954
545,0.006838006628253278
546,-0.003927487437101082
547,0.018452117367311702
548,-0.011844938794869187
549,-0.008014298474366476
550,0.025154461256175577
551,-0.047656838441578656
552,-0.03787202851378641
553,-0.0033957603368338155
554,-0.026242162064463684
555,-0.028454436551626695
556,-0.0028571121325622383
557,-0.02612619833265229
558,0.036615142211094985
559,-0.0006799839864392518
560,-0.0006959925687133545
561,-0.01804471415231987
562,-0.008517390015196828
563,-0.006579260980686617
564,0.008255998150407336
565,-0.03252196681513963
566,-0.029593246211308474
567,-0.016405804506644132
568,-0.02863963414626504
569,-0.012701151396794674
570,-0.03593397959235169
571,-0.020836003836431666
572,0.004511056921955262
573,0.012848205552216227
574,-0.001850927196015518
575,0.014407185427112806
576,-0.022612445596250016
577,0.04009194715940064
578,0.009795311629906756
579,0.0031188916187157227
580,0.007941997024407987
581,0.007893823799467438
582,-0.003606519709223253
583,-0.0013320143905962735
584,-0.004320538433296476
585,0.01953157876542106
586,0.039310006771626514
587,0.021911366280093172
588,0.015865362223595053
589,-0.028245081854258423
590,-0.009939048575153394
591,-0.01331155711102263
592,0.03156847443583241
593,0.016320978958250663
594,-0.01745512143146606
595,0.010264601388014343
596,-0.014357435018677488
597,0.017513431491198963
598,-0.03911844206982547
599,0.03441556701608846
600,0.007567109004461221
601,0.014651167504250396
602,0.02605654577927095
603,-0.014215494731651387
604,0.020402913502424087
605,0.01971456399247838
606,0.03454474344125911
607,0.050068361609457324
608,0.005282104033730818
609,0.0397981357128316
610,-0.019720539913865506
611,-0.013389922514340952
612,0.00406694624225951
613,0.0006329873844915903
614,0.08027237024097139
615,-0.0035169750093648434
616,-0.0012297219223058597
617,0.0026308208813711504
618,0.008672794380692198
619,0.00437487022091552
620,0.019262412423791474
621,0.002950931995230033
622,0.030660483370682803
623,0.017695942538091043
624,0.01672953409722417
625,0.01985837046574674
626,-0.01285390486958232
627,-0.0443754062277933
628,-0.030846225692900048
629,0.0032567285578426856
630,-0.015344031321255046
631,-0.016658229720085672
632,0.04819178175933718
633,-0.009244203990376003
634,0.008111855179822793
635,0.027077550593503946
636,0.021055016263401796
637,-0.012015828624349523
638,0.0066927343799732504
639,-0.031001707929120305
640,-0.0018120965151071696
641,0.01760843794631417
642,-0.02627660072497659
643,0.03691706398556769
644,-0.004273468786529362
645,0.02738583625486845
646,0.03851178547324699
647,0.004082039153221697
648,0.04214697288087367
649,0.013724766105244113
650,-0.0013144095528602262
651,-0.04028424547654389
652,-0.02510783587468525
653,-0.008288375341054142
654,-0.021492492487867942
655,0.03136237782378094
656,-0.0491022365139636
657,-0.03836599574006173
658,-0.031922191048199454
659,0.008503865783227732
660,0.014286542741365203
661,-0.013710436289445021
662,0.06818762364073974
663,-0.04571728119685182
664,0.02035016981748874
665,-0.05784765671013336
666,-0.004121759752035295
667,-0.0007943218153324333
668,0.007363905278354921
669,-0.007108057191205615
670,-0.012593552475240063
671,-0.002184551237957473
672,-0.022735335976642068
673,0.0018591647212854094
674,-0.025793977347780613
675,-0.010370725798134082
676,0.03136581767051348
677,-0.03117576537496737
678,0.03688800209493425
679,0.0035432201397692376
680,-0.023017768499201965
681,-0.011743044932696359
682,0.04033534176701754
683,0.01570528578372124
684,0.028614376715712535
685,0.025195232305098073
686,0.02033295159094031
687,-0.0015759731315425495
688,-0.0034266901347495514
689,0.006122533419961952
690,0.0202987929606952
691,-0.013674341403281408
692,-0.01047370333152495
693,0.020755753505359485
694,-0.009138386100765014
695,0.03459151809206997
696,0.02872246175184174
697,-0.028215806136070113
698,-0.024496321880831666
699,0.0060451485581335795
700,0.03554922364328872
701,-0.023194214306879193
702,0.040158057951817025
703,-0.02839378596104769
704,0.029516864838385806
705,0.002719288438913737
706,0.012386430341786133
707,0.004288324331120868
708,0.022695410572002406
709,-0.015984684584077063
710,0.020017601094432035
711,-0.041647708454416704
712,0.015779417393436447
713,0.008232904603301998
714,-0.0002792317013467615
715,-0.009833864875092503
716,-0.023494227799383347
717,0.03812423670170233
718,-0.04195124084265149
719,0.01083527747929426
720,0.0317149036258537
721,0.002896149719826096
722,0.006257948287976811
723,-0.028041707135404575
724,-0.023303783215863884
725,-0.011884176341673675
726,0.04684141226207876
727,-0.009513337410971228
728,-0.03461091915717336
729,0.0826206931762555
730,-0.01613114612015122
731,-0.03603555790922063
732,-0.00720605410303319
733,0.07921423257701989
734,-0.03764740236325119
735,-0.012237043695349867
736,0.004038956419403328
737,0.014591328344890488
738,0.007990866032661076
739,0.0229442196168888
740,-0.013870689977591041
741,-0.012570252990109193
742,-0.007881504460739545
743,0.00749424966820116
744,-0.031754707307111066
745,0.017053991564098724
746,-0.009884438968977578
747,-0.01598360002089479
748,0.018451228647881065
749,-0.011698295552985271
750,0.015411613720495092
751,0.03840653639610599
752,-0.013796818584398695
753,0.06860838471169237
754,0.008546532095615546
755,-0.009792945920941133
756,0.08062679607651288
757,-0.006455643084593831
758,-0.004235432126551031
759,-0.013579304784667089
760,0.036153203054225855
761,0.011357115077985204
762,-0.005903566745347051
763,-0.018556711376742474
764,0.004451729775335661
765,0.0030007755498865016
766,-0.00031039898906508497
767,0.010241361200591714
768,-0.04637733530159424
769,0.008446611362117742
770,0.010674370311970927
771,-0.04115696396663459
772,-0.02033394987812368
773,-0.012894915731123936
774,0.007176784319155074
775,0.038216967532916424
776,0.0060596311064553855
777,-0.016881267658687884
778,0.002633815052130166
779,0.006473344104590582
780,0.015658305056091098
781,0.0028431697030706603
782,0.006640528317166236
783,-0.0007685746185523692
784,0.013954265280850925
785,-0.0012228912622350352
786,-0.032442524597363784
787,0.032079220296066774
788,0.03350633175656194
789,0.004237253744947001
790,0.014607302229141784
791,-0.008296437852371007
792,-0.023705424950123122
793,0.06313111353421351
794,0.011712511803117663
795,0.049653595539707926
796,0.021086257349803943
797,0.006515055367747872
798,-0.008617896741004948
799,-0.039676467294504525
800,0.004259784900709744
801,-0.011486723349908844
802,0.008765304443794135
803,-0.04210253077919786
804,-0.027951895635246356
805,-0.0031907970560483075
806,-0.003561780899926569
807,0.005622279430946257
808,0.046053726661395636
809,-0.021731062503653725
810,-0.02970168530413267
811,-0.013476376701834696
812,0.009067422567867705
813,-0.04929952815630042
814,0.005132265946788761
815,-0.013183152720070446
816,0.0223543742363934
817,-0.0053373645110482305
818,-0.013021298325186363
819,0.05399289013399146
820,-0.02191485649559511
821,0.021128881286533965
822,-0.002940708078264088
823,-0.025479810452403533
824,-0.004072523630255421
825,0.010042466521779689
826,0.04215009491420031
827,-0.013716620620714742
828,0.027977396601179247
829,-0.01030832201687316
830,0.025257944090734986
831,-0.05584247954991005
832,0.005558943492157585
833,-0.004587145216965317
834,-0.03930728356985695
835,0.049012921293547874
836,-0.01833447515270697
837,-0.03899385312945188
838,-0.04626953577241966
839,-0.013316007170124246
840,-0.008631395512935503
841,0.024594670343446146
842,0.02242789448004874
843,-0.003438306618584729
844,0.03799969771930928
845,-0.04103312428607378
846,-0.021684309091911703
847,-0.027824037207727373
848,0.009348565929511762
849,-0.023624696871116856
850,-0.02790351911026628
851,-0.019051087668498636
852,0.013540344382825094
853,-0.031747072975158865
854,-0.03365181778022265
855,0.022278175428618104
856,0.008829776686067936
857,-0.030223296964734435
858,-0.0018757847284798825
859,0.01729012390838302
860,0.011810430917060327
861,0.021948854127782053
862,0.01423083471831792
863,0.04477022162010189
864,-0.006967121173843399
865,-0.013772779248220807
866,0.015135796081112231
867,0.0333556107160093
868,-0.008090838527056301
869,0.027846531391940647
870,0.004991299146661519
871,0.00382685464864258
872,-0.016856513321229102
873,-0.00038502267042734087
874,-0.030133704755857145
875,-0.002066648652021728
876,-0.034848442668707055
877,-0.012684142579310135
878,0.04156991421828913
879,0.022419829068072085
880,0.01730760750700038
881,0.025350609734488987
882,-0.0011295028941887154
883,-0.011841036439314188
884,0.00946555731577314
885,-0.029243083154727706
886,0.031430572451343834
887,-0.026095446194200095
888,-0.014169213439061558
889,-0.0228477038879595
890,-0.012285505653242964
891,-0.04594454214176959
892,0.018237668720165537
893,0.0009744990204414335
894,0.015397789487104158
895,0.00870730985303168
896,-0.0071326838486688166
897,-0.020915895142087405
898,0.0013164771575086684
899,0.01774941636879839
900,-0.023208792277761233
901,-0.002740563530713524
902,-0.04713208019011697
903,-0.018393452989016304
904,0.010701764234585652
905,-0.01733979433368192
906,0.021518820716773062
907,0.046886479541190254
908,-0.0164220236630606
909,0.004854597075366014
910,-0.0121523537602123
911,-0.008469469319575802
912,0.009104969840821991
913,-0.005925862649722927
914,0.020494911341534503
915,0.014895557565025141
916,-0.0005856625327109602
917,0.04567743093550458
918,0.024309948322243462
919,-0.00896121766571038
920,0.03930933427214473
921,0.016548451665494488
922,-0.0058142675412053745
923,-0.007073856546887912
924,0.010393686795626838
925,-0.032959537483793065
926,-0.016294016492514916
927,0.025813397359534064
928,0.010852449159460164
929,-0.01980817965631029
930,0.02592188737318612
931,0.01841293115958004
932,0.0063155360603118086
933,-0.02036120639954011
934,-0.016272916375560942
935,0.023677604142997022
936,-0.021513877339972717
937,-0.008542750390038453
938,0.025158886165172874
939,-0.03301842189361735
940,-0.0097115568979169
941,-0.019882129159066474
942,-0.036232564096237665
943,0.0029445281359551665
944,-0.00900165673941472
945,0.00800785920693635
946,-0.04440059849069569
947,-0.0025120536912840346
948,0.0029224025485582034
949,-0.024224200389719577
950,0.03097486506459848
951,-0.009279483640434724
952,-0.03965816997365599
953,0.07902555100482915
954,-0.003070564150844576
955,-0.010564299955365614
956,-0.012001057468034187
957,-0.044589574463808006
958,-0.005027037198407408
959,-0.005626353569840712
960,-0.00036926529914474773
961,-0.014449609338082136
962,0.023076676506004756
963,-0.019782078567704635
964,-0.044947992589345856
965,0.005772334214630202
966,-0.03251866629566302
967,0.011297031346555683
968,-0.026605677204285503
969,0.0025929462286752468
970,-0.012093558766740226
971,-0.02463120266045833
972,0.006597705089047416
973,0.03251045206372455
974,0.01154695959255101
975,-0.016660276124712
976,-0.031861697487295976
977,0.013134842519262507
978,-0.014617630416640687
979,0.009251988944775868
980,-0.022313933052908394
981,-0.0216016408809106
982,0.023036106318093285
983,-0.039325259051473216
984,-0.014430514717628086
985,-0.0031006414341015753
986,-0.0073102271027220885
987,-0.050976361672353906
988,-0.00015181582569870084
989,-0.01869837452260889
990,-0.011857610759657735
991,-0.02605566159854524
992,-0.025323681500098668
993,0.005373269002151449
994,-0.02583585976863958
995,0.015932075339553414
996,-0.008549761496346866
997,0.026208801134252148
998,-0.018844451081087496
999,-0.031080727149359885
1000,0.003176000574701021
